target id date flag user text,clase
0 1573803922 tue apr 21 02 56 23 pdt 2009 no_query what_tha got see star trek jealous,Neutro
0 1573805207 tue apr 21 02 56 48 pdt 2009 no_query megseggs _3 jealous wanna make biscuit,Neutro
0 1573816588 tue apr 21 02 59 55 pdt 2009 no_query kimberlycoleman upset spongebob wasnt last night,Neutro
0 1573824698 tue apr 21 03 01 51 pdt 2009 no_query pathofreason sad even though sure feel choice keep child people heartless,Neutro
0 1573909891 tue apr 21 03 25 56 pdt 2009 no_query koggi realizing even effort time still turist finland maybe even life,Neutro
0 1573969422 tue apr 21 03 42 06 pdt 2009 no_query rhiannonstevie liking gloomy weather,Neutro
0 1573984243 tue apr 21 03 46 00 pdt 2009 no_query just_us _ sat infront computer sunny outside,Neutro
0 1573999838 tue apr 21 03 50 06 pdt 2009 no_query kneesontheline swedish class upset stomach,Neutro
0 1574003399 tue apr 21 03 50 59 pdt 2009 no_query aaby paid 2 pair plastic glove even gonna perm hair,Neutro
0 1574014934 tue apr 21 03 54 01 pdt 2009 no_query roxanne 1977 put red dress either like even though clash hair,Neutro
0 1574023964 tue apr 21 03 56 18 pdt 2009 no_query rayje working sunny day,Neutro
0 1574024705 tue apr 21 03 56 28 pdt 2009 no_query whats_that 92 wasting time changing school dont even wanna go,Neutro
0 1574106239 tue apr 21 04 16 15 pdt 2009 no_query vamphantom wake 14 00 remember waked even middle 10 00 stood 2minutes honor 6milion jewish,Neutro
0 1675710528 fri may 01 20 09 06 pdt 2009 no_query urbanelegancepr tell kelly as call,Neutro
0 1675719657 fri may 01 20 10 22 pdt 2009 no_query miniology comcast internet went modem reset suspect weather related,Neutro
0 1675787871 fri may 01 20 19 52 pdt 2009 no_query persephone 41 jealous wanna go vega hehe,Neutro
0 1675828098 fri may 01 20 25 34 pdt 2009 no_query katevil even borded plane make time,Neutro
0 1675959432 fri may 01 20 44 33 pdt 2009 no_query sebby_peek work last night anyway,Neutro
0 1675962047 fri may 01 20 44 55 pdt 2009 no_query jkelleyvail jealous mac n cheese want make pan,Neutro
0 1676057890 fri may 01 20 59 32 pdt 2009 no_query randomconjectur totally would study exam class even looked drink soon,Neutro
0 1676060485 fri may 01 20 59 57 pdt 2009 no_query c9 know gmail unstable though lab feature 5 year still beta,Neutro
0 1676061650 fri may 01 21 00 06 pdt 2009 no_query sunnyinseattle longer sunny seattle,Neutro
0 1676123730 fri may 01 21 09 38 pdt 2009 no_query skullgirl 22 skullgirl jealous everybody get go batsday hope make next year,Neutro
0 1676126356 fri may 01 21 10 03 pdt 2009 no_query coyotegrey ps3 everyone ps2 joystick,Neutro
0 1676251136 fri may 01 21 30 20 pdt 2009 no_query awalczer think foot might fall hurt 5 hour even applying denise miracle cream come another doctor visit,Neutro
0 1676253638 fri may 01 21 30 44 pdt 2009 no_query aphoenixreborn ugh hangry need food soon,Neutro
0 1676277795 fri may 01 21 34 45 pdt 2009 no_query mbwoolf gpa 3 91 keeping focused alright although homework le twitter,Neutro
0 1676305363 fri may 01 21 39 36 pdt 2009 no_query sopranocharisma jealous weekend work tonight tomorrow 16 hour sun booo,Neutro
0 1676333673 fri may 01 21 44 28 pdt 2009 no_query midnightsunco going twicon sold 100monkeys tix get agenda even listed,Neutro
0 1676335008 fri may 01 21 44 44 pdt 2009 no_query sarahholland enjoying week florida sad leave cutie tuesday,Neutro
0 1676393668 fri may 01 21 55 04 pdt 2009 no_query natashawescoat jealous everyone getting see wolverine big screen tonight,Neutro
0 1676399468 fri may 01 21 56 06 pdt 2009 no_query forfun 808 clipcritics made video response impression video private heard video got flagged,Neutro
0 1676451150 fri may 01 22 05 02 pdt 2009 no_query christineispink think dying leave record event twitter food reverse since 9pm flashback korea feb 08,Neutro
0 1676480760 fri may 01 22 10 22 pdt 2009 no_query sashigamali still falling ez u n pas time 4ever idk u kno even understand feelin rite,Neutro
0 1676499311 fri may 01 22 13 44 pdt 2009 no_query designsbysandy wonder add heap follow category check later date see even,Neutro
0 1676534814 fri may 01 22 20 19 pdt 2009 no_query meghrose even tho already nacho today wish,Neutro
0 1676551617 fri may 01 22 23 30 pdt 2009 no_query kindlejunkie know show remember character cheer guess show work blissful capri,Neutro
0 1676563036 fri may 01 22 25 44 pdt 2009 no_query markspanner upset twitterfon gone commercial happen suppose tweetie competition iphone think,Neutro
0 1676590383 fri may 01 22 30 57 pdt 2009 no_query hirotsune video kinda sad video awesome meant ending kinda sad,Neutro
0 1676591453 fri may 01 22 31 09 pdt 2009 no_query tripzy wanted watch u ya thing coo home soon enough,Neutro
0 1676606876 fri may 01 22 34 04 pdt 2009 no_query aleydarox _ty invite even twitter hrmph,Neutro
0 1676610792 fri may 01 22 34 50 pdt 2009 no_query anthonysd sad youngstown didnt even make hipsterrunoffs top 500 city,Neutro
0 1676665125 fri may 01 22 45 48 pdt 2009 no_query patchyemoly depressed today,Neutro
0 1676678688 fri may 01 22 48 41 pdt 2009 no_query hisnamekeem without upset,Neutro
0 1676709368 fri may 01 22 55 07 pdt 2009 no_query spinsallnight know,Neutro
0 1676733533 fri may 01 23 00 20 pdt 2009 no_query dorkcore suck happyness turn bummed outedness,Neutro
0 1676752163 fri may 01 23 04 15 pdt 2009 no_query maitababy oh yea boooooo come let beer,Neutro
0 1676814694 fri may 01 23 17 58 pdt 2009 no_query discursive kinda mood write get go besides dr freaked today depressed dnw,Neutro
0 1676842395 fri may 01 23 24 30 pdt 2009 no_query dulanja heat unbearable,Neutro
0 1676849130 fri may 01 23 26 06 pdt 2009 no_query justolga suck cant even watch quot belong quot music video dont computer,Neutro
0 1676878684 fri may 01 23 33 00 pdt 2009 no_query mr_soft damn say review wont go immediately may reviewed b4 hand well sent anyway even time,Neutro
0 1676879074 fri may 01 23 33 05 pdt 2009 no_query hello_cheetah nerve already shooting roof even got yet,Neutro
0 1676909303 fri may 01 23 40 20 pdt 2009 no_query dukeskywalker tell u point becomes malicious packet sniffer etc,Neutro
0 1676947102 fri may 01 23 49 31 pdt 2009 no_query datadand dude fyl,Neutro
0 1677002369 sat may 02 00 02 56 pdt 2009 no_query starticuss ugh ruffle hadhis revenge,Neutro
0 1677007548 sat may 02 00 04 12 pdt 2009 no_query starticuss ugh riddler revenge,Neutro
0 1677028749 sat may 02 00 09 28 pdt 2009 no_query jasoncupitt _mate jealous got back catalogue see money left,Neutro
0 1677049661 sat may 02 00 14 37 pdt 2009 no_query ebony 1nicole soooooooo jealous wanna go,Neutro
0 1677053010 sat may 02 00 15 26 pdt 2009 no_query vodkatrina even anyone crush,Neutro
0 1677074456 sat may 02 00 20 55 pdt 2009 no_query krysnix aaaw kelis filed divorce na seven month prego suck like together,Neutro
0 1677083697 sat may 02 00 23 17 pdt 2009 no_query karathiger stop making jealous wanting go,Neutro
0 1677087400 sat may 02 00 24 18 pdt 2009 no_query skubastevee jealous,Neutro
0 1677088093 sat may 02 00 24 29 pdt 2009 no_query yatifadeolie feeling dejected must double standard,Neutro
0 1677092458 sat may 02 00 25 37 pdt 2009 no_query graceeel follow even though gonna update,Neutro
0 1677093946 sat may 02 00 26 01 pdt 2009 no_query jerldz didnt even get see u guy u left phils,Neutro
0 1677100629 sat may 02 00 27 47 pdt 2009 no_query whoisb omg ann update lilduval longer ashamed obv attn seeker,Neutro
0 1677102188 sat may 02 00 28 13 pdt 2009 no_query chazzerbezzer almost work sunny inside let see today go,Neutro
0 1677160074 sat may 02 00 43 23 pdt 2009 no_query arpitnext part time blogger weekend publish content,Neutro
0 1677165266 sat may 02 00 44 47 pdt 2009 no_query joe_uberkawaii david cook david archuleta concert philippine announced im sooo jealous gonna attend,Neutro
0 1677207744 sat may 02 00 56 48 pdt 2009 no_query carlynjessica meet whitney city sooo jealous,Neutro
0 1677240790 sat may 02 01 05 40 pdt 2009 no_query jessica_jackson glorious sunny saturday work,Neutro
0 1677258519 sat may 02 01 10 36 pdt 2009 no_query fullofhappy jealous get moran ticket,Neutro
0 1677259990 sat may 02 01 11 01 pdt 2009 no_query christinastokes upset tummy,Neutro
0 1677272838 sat may 02 01 14 48 pdt 2009 no_query darrenmckay reading tweet fb status today football brighton make jealous c200 mile away,Neutro
0 1677272888 sat may 02 01 14 49 pdt 2009 no_query batmannn 10 degree wellington moment jealous,Neutro
0 1677290659 sat may 02 01 20 03 pdt 2009 no_query jacky_mcflyfan hei twitterland sunny weather frankfurt homework worsest math,Neutro
0 1677305882 sat may 02 01 24 31 pdt 2009 no_query nesa 91 worker house wonderfull,Neutro
0 1677308732 sat may 02 01 25 22 pdt 2009 no_query 1st_time_caller going look thing lighthearted cap evening maybe go cuddle son,Neutro
0 1677317444 sat may 02 01 28 01 pdt 2009 no_query lazarus 2000 oh hungry didnt even think,Neutro
0 1677331297 sat may 02 01 31 58 pdt 2009 no_query sebby_peek father fight want tooo,Neutro
0 1677359196 sat may 02 01 40 23 pdt 2009 no_query arpitnext need move blog content amp image,Neutro
0 1677359528 sat may 02 01 40 28 pdt 2009 no_query ernblythe watching harry potter goblet fire uhhh robert pattinson make movie even though dy,Neutro
0 1677359738 sat may 02 01 40 32 pdt 2009 no_query g_spots ever standard edition omd deepest somerset,Neutro
0 1677378811 sat may 02 01 46 19 pdt 2009 no_query danielmejiajr nothing im jealous ur im,Neutro
0 1677383166 sat may 02 01 47 41 pdt 2009 no_query lofer morning sunny beverley door studying pop along,Neutro
0 1677409014 sat may 02 01 55 50 pdt 2009 no_query emmcurrie doc want 2 chat investment amp property eventually check bp amp say might allergic 2 nail varnish,Neutro
0 1677434240 sat may 02 02 03 24 pdt 2009 no_query thunderror even discus ps3 drain extra even second controller,Neutro
0 1677434631 sat may 02 02 03 32 pdt 2009 no_query ernelin never score exma sze take back purse,Neutro
0 1677436051 sat may 02 02 03 58 pdt 2009 no_query ernelin never score exam sze take back purse,Neutro
0 1677524743 sat may 02 02 32 36 pdt 2009 no_query sivira still icu unstable,Neutro
0 1677530294 sat may 02 02 34 25 pdt 2009 no_query westongreenman _hobbit sunny working,Neutro
0 1677535529 sat may 02 02 36 11 pdt 2009 no_query ianokano even mugging awaresg,Neutro
0 1677540883 sat may 02 02 38 00 pdt 2009 no_query onlyrealfan upset virgin mega store iz closing,Neutro
0 1677591559 sat may 02 02 55 19 pdt 2009 no_query alice_beale shakeaway coming portsmouth leaving upsetting,Neutro
0 1677615681 sat may 02 03 02 54 pdt 2009 no_query lindsyroo seen sister go run hawaii least fun,Neutro
0 1677620869 sat may 02 03 04 37 pdt 2009 no_query thatjamiechick sleep even taking nyquil hiccup,Neutro
0 1677623362 sat may 02 03 05 24 pdt 2009 no_query tritonetrio going practice going play funeral,Neutro
0 1677639525 sat may 02 03 10 36 pdt 2009 no_query giannoug,Neutro
0 1677651487 sat may 02 03 14 28 pdt 2009 no_query skyblue 100 get sleep eventually funeral go tomorrow maybe sleep peace,Neutro
0 1677669590 sat may 02 03 20 28 pdt 2009 no_query airliebirds backatcha sooo sunny bev shame indoors pc,Neutro
0 1677679435 sat may 02 03 23 43 pdt 2009 no_query amalari lack fund like thinking bought zip month lack sleep pollen chore,Neutro
0 1677689518 sat may 02 03 27 07 pdt 2009 no_query omgoutrageous cant sleep still freaked ihop didnt even get kiss justin goodnight,Neutro
0 1677770246 sat may 02 03 53 44 pdt 2009 no_query dr_hashimoto thinking looking waiting go farther even one step need decide,Neutro
0 1677774323 sat may 02 03 55 09 pdt 2009 no_query kafoosh rargh one depressed reason mood,Neutro
0 1677787699 sat may 02 03 59 51 pdt 2009 no_query willtompsett _cordon everyone critic girl start developing standard anyway,Neutro
0 1677836351 sat may 02 04 14 57 pdt 2009 no_query valium _ everyone unfortunately someone pick copy ok,Neutro
0 1677852946 sat may 02 04 20 12 pdt 2009 no_query diaaantje chocolate bar cheer sure 1 problem need work calorie life unfair,Neutro
0 1677873794 sat may 02 04 26 37 pdt 2009 no_query nltboi depressed nlt thing actually watched video song eating ice cream tear tear,Neutro
0 1677881360 sat may 02 04 29 02 pdt 2009 no_query shasyaa 5 upset something know gaaah mood swing man,Neutro
0 1677886379 sat may 02 04 30 26 pdt 2009 no_query mrroyster even puppy,Neutro
0 1677886468 sat may 02 04 30 27 pdt 2009 no_query harparora yikes supposed bring couple dish family event toronto 3 hr shop amp cook even figured yet,Neutro
0 1677926599 sat may 02 04 42 35 pdt 2009 no_query meggyjo wage even last 24 hour uh oh,Neutro
0 1677932090 sat may 02 04 44 15 pdt 2009 no_query daedae 11 dentist funfilled day babyyyyy,Neutro
0 1677996299 sat may 02 05 02 22 pdt 2009 no_query ayende got bitten amazon eventual consistency bought 6 kindle book upcoming trip download 5,Neutro
0 1678015463 sat may 02 05 07 32 pdt 2009 no_query seeero even going class tomorrow,Neutro
0 1678027386 sat may 02 05 10 42 pdt 2009 no_query wazzock bbq stuff made house cleaned bloomin beer cleared yet still sunny gym,Neutro
0 1678051866 sat may 02 05 17 07 pdt 2009 no_query imsoapee one nostril functioning,Neutro
0 1678061655 sat may 02 05 19 48 pdt 2009 no_query raster sorry able accommodate vegan meal today event unless pick method work,Neutro
0 1678102005 sat may 02 05 30 15 pdt 2009 no_query craigvenables god upset,Neutro
0 1678126524 sat may 02 05 36 19 pdt 2009 no_query itsdeadjim 16 hour workday yesterday even longer one today,Neutro
0 1678126873 sat may 02 05 36 24 pdt 2009 no_query xo_mcflyandjb _jb shauns atalking anoymore offended,Neutro
0 1678130788 sat may 02 05 37 22 pdt 2009 no_query sausheong trying look iphone tutorial guide reading objective c giving headache,Neutro
0 1678167745 sat may 02 05 46 07 pdt 2009 no_query sophiepandora depressed today miss doggy,Neutro
0 1678238017 sat may 02 06 01 39 pdt 2009 no_query kakariki melbourne given sinking feeling returning hobart even though missing thing really like,Neutro
0 1678258837 sat may 02 06 06 05 pdt 2009 no_query iiacovou well ask would cure man flu power respond thats fairy like,Neutro
0 1678291224 sat may 02 06 12 55 pdt 2009 no_query shiggy 815 awesome time last night white party terrible hang,Neutro
0 1678306523 sat may 02 06 16 08 pdt 2009 no_query sumarketer want love ur heart ur body even ur pussy wrong,Neutro
0 1678306979 sat may 02 06 16 14 pdt 2009 no_query tiima going boy even rmbr last time gfs wanted go,Neutro
0 1678306987 sat may 02 06 16 14 pdt 2009 no_query woosang lmk need lose 10kg 4 week hmmm,Neutro
0 1678331095 sat may 02 06 21 14 pdt 2009 no_query histapleface knew would happen drive 12 depressed also cut fridge blood blister ouch,Neutro
0 1678386494 sat may 02 06 32 17 pdt 2009 no_query dee 813 gloomy weather make wanna stay bed,Neutro
0 1678388482 sat may 02 06 32 41 pdt 2009 no_query georgieluttrell rather upsetting,Neutro
0 1678406118 sat may 02 06 36 12 pdt 2009 no_query m7nuns weather affect mood sun til tues two sunny 80 degree day mid month move somewhere warmer,Neutro
0 1678434280 sat may 02 06 41 45 pdt 2009 no_query lindaa 89 wonder voice even open mouth speak ouch,Neutro
0 1678434407 sat may 02 06 41 47 pdt 2009 no_query katefl big even build,Neutro
0 1678458145 sat may 02 06 46 20 pdt 2009 no_query govgurl work meeting seven fml want sleep week,Neutro
0 1678459263 sat may 02 06 46 33 pdt 2009 no_query 2294180551 aw wanna run haterbmotivatrs,Neutro
0 1678481405 sat may 02 06 50 52 pdt 2009 no_query twistedhelen upset ending s1 ep 11 hero stamp foot,Neutro
0 1678488809 sat may 02 06 52 16 pdt 2009 no_query staceylharris 2 greedy cant even move,Neutro
0 1678507146 sat may 02 06 55 44 pdt 2009 no_query andreacap wish sunny,Neutro
0 1678519476 sat may 02 06 58 04 pdt 2009 no_query alexisonfireca site unfortunately able make video shoot sad,Neutro
0 1678537969 sat may 02 07 01 15 pdt 2009 no_query lisa_hey need work sunny outside,Neutro
0 1678540757 sat may 02 07 01 44 pdt 2009 no_query deannanicole 573 work terrrrirble last night sooo busyy unfortunately work tonight text would love forever,Neutro
0 1678545073 sat may 02 07 02 30 pdt 2009 no_query lettykwe working day today sunshine enjoyment today,Neutro
0 1678567986 sat may 02 07 06 33 pdt 2009 no_query mirellad yesterday sunny today raining,Neutro
0 1678576435 sat may 02 07 08 03 pdt 2009 no_query aussie_ali tessa premature amp unfortunate death sorely missed wish dealing better,Neutro
0 1678577594 sat may 02 07 08 15 pdt 2009 no_query ozquilter wife made scone lemonade even posted forgot reminded send link iphone,Neutro
0 1678621568 sat may 02 07 15 53 pdt 2009 no_query rachael_g p jealous everyone get go bamboozle,Neutro
0 1678656609 sat may 02 07 21 56 pdt 2009 no_query fredb 0t got dozen donut fam seventh,Neutro
0 1678662580 sat may 02 07 22 56 pdt 2009 no_query brookeparrott think know going upset brookie hand get go ocf,Neutro
0 1678688052 sat may 02 07 27 14 pdt 2009 no_query rrradiogirrrl ieh stayed germany went sunny 22c rainy 16c,Neutro
0 1678781284 sat may 02 07 42 18 pdt 2009 no_query mistee 84 know messaged day email address somewhere podcasts find,Neutro
0 1678837585 sat may 02 07 51 23 pdt 2009 no_query mattfromseattle called see refund coming another performance,Neutro
0 1678843977 sat may 02 07 52 25 pdt 2009 no_query diederikdierick jealous,Neutro
0 1678844226 sat may 02 07 52 28 pdt 2009 no_query purplesolleile going friend reserved seating section,Neutro
0 1678868065 sat may 02 07 56 19 pdt 2009 no_query timinhouston figured irritated tweeter last night coming w something muster sing quot fever quot,Neutro
0 1678877659 sat may 02 07 57 54 pdt 2009 no_query bastardsheep posted comment scepticsbook even make sense need breatholiser comment tweet posting methinks,Neutro
0 1678877685 sat may 02 07 57 54 pdt 2009 no_query jeremy_crawford let try want revenge wolverine beat kentucky derby since swine flu,Neutro
0 1678974650 sat may 02 08 12 58 pdt 2009 no_query arianneftsk basically dying jealousy wish,Neutro
0 1678999597 sat may 02 08 16 56 pdt 2009 no_query teamarmstrong funeral today blake kurtz cancer yucky,Neutro
0 1679032362 sat may 02 08 22 00 pdt 2009 no_query lorirachel cold gloomy day may supposed warm,Neutro
0 1679034751 sat may 02 08 22 22 pdt 2009 no_query trishanson work 3 hr sleep dint even party,Neutro
0 1679039454 sat may 02 08 23 05 pdt 2009 no_query jill 014 jealous ced,Neutro
0 1679063252 sat may 02 08 26 42 pdt 2009 no_query lthomas 91 woke beside even mine,Neutro
0 1679063454 sat may 02 08 26 43 pdt 2009 no_query shrikesgirl well stumped even facebook mobile,Neutro
0 1679144035 sat may 02 08 38 30 pdt 2009 no_query yann 3 one patient passed away tonight make feel kinda depressed also heard 2 baby baptized died car accident,Neutro
0 1679157902 sat may 02 08 40 31 pdt 2009 no_query nevergo 1 tch even like,Neutro
0 1679161288 sat may 02 08 41 01 pdt 2009 no_query taralovesu jealous everyone bamboozle weekend,Neutro
0 1679164301 sat may 02 08 41 27 pdt 2009 no_query wrenalida finishing assignment e would,Neutro
0 1679201736 sat may 02 08 47 03 pdt 2009 no_query mhdbadi javascript code related form loop,Neutro
0 1679204989 sat may 02 08 47 32 pdt 2009 no_query fizzliz vir jealous p guess heard radio p oh tell jo stop forgetting cd,Neutro
0 1679210053 sat may 02 08 48 18 pdt 2009 no_query i_hoops _uk ah jealous vic went thurs wish could go,Neutro
0 1679307804 sat may 02 09 02 27 pdt 2009 no_query star_scapes craving eddy week bitch even one,Neutro
0 1679338228 sat may 02 09 06 50 pdt 2009 no_query artscapes sunny think need walk wood,Neutro
0 1679339245 sat may 02 09 06 59 pdt 2009 no_query ndubzfan 4eva knw im wel upset,Neutro
0 1679380904 sat may 02 09 13 02 pdt 2009 no_query vin_hap still profusing sweat even tonight heatwave end,Neutro
0 1679724236 sat may 02 10 01 57 pdt 2009 no_query lorayy pm weekend started greaaaaat even though manduh leave meh,Neutro
0 1679768202 sat may 02 10 08 01 pdt 2009 no_query jmarie 1074 bb mauer returned last nite triumphantly amp missed saw highlts sc though glee wait tonite twin,Neutro
0 1679797644 sat may 02 10 12 10 pdt 2009 no_query jkfan 0226 hey happened pic see smiling face anymore,Neutro
0 1679803594 sat may 02 10 12 59 pdt 2009 no_query crazygood 31 jealous wish bamboozle,Neutro
0 1679836660 sat may 02 10 17 35 pdt 2009 no_query xoryro _loser jealous,Neutro
0 1679866784 sat may 02 10 21 49 pdt 2009 no_query thatgirlfrankie whatever happened making jealous,Neutro
0 1679982000 sat may 02 10 37 47 pdt 2009 no_query cupcakenicki glad finally met sad see guy go,Neutro
0 1679986441 sat may 02 10 38 24 pdt 2009 no_query mrsgrrrg know get eventually,Neutro
0 1680010591 sat may 02 10 41 44 pdt 2009 no_query kit_kat 1990 jealous wish going tonight show,Neutro
0 1680016401 sat may 02 10 42 32 pdt 2009 no_query ph33rjenny one yesterday boo even know,Neutro
0 1680047302 sat may 02 10 46 49 pdt 2009 no_query josiejacobs tried get pic water phone cam didnt work,Neutro
0 1680048454 sat may 02 10 46 59 pdt 2009 no_query joyallisa kentucky derby today even go see one horse race,Neutro
0 1680158249 sat may 02 11 02 09 pdt 2009 no_query imtario woke headache morning even drink lastnight,Neutro
0 1680164613 sat may 02 11 03 02 pdt 2009 no_query blonde_terror husband amp noticed fortune cooky lotus vegetarian vegan husband rather upset,Neutro
0 1680202112 sat may 02 11 08 10 pdt 2009 no_query hypatiadotca photorec got photo movie nowhere found even paranoid bruteforce brokenfiles turned,Neutro
0 1680232474 sat may 02 11 12 23 pdt 2009 no_query haller 4me starting realize never get sunny day,Neutro
0 1680235028 sat may 02 11 12 45 pdt 2009 no_query katharine_lb eventful day got mowed woman wheel chair deliberatly went sore ankle,Neutro
0 1680265406 sat may 02 11 17 01 pdt 2009 no_query samanthaspurs blocked coz youve upset,Neutro
0 1680269531 sat may 02 11 17 35 pdt 2009 no_query manishapatel aahhhh gloomy rainy weather,Neutro
0 1680275791 sat may 02 11 18 27 pdt 2009 no_query techreviewer 07 please one hater already rated 1 star,Neutro
0 1680699890 sat may 02 12 17 29 pdt 2009 no_query iamjustinjames even bought u chocolatemilkshake,Neutro
0 1680742441 sat may 02 12 23 26 pdt 2009 no_query dot 12b sunny day,Neutro
0 1680763158 sat may 02 12 26 22 pdt 2009 no_query sarahwickett omggggggggg wish could go see open britney jealous lt 3,Neutro
0 1680806344 sat may 02 12 32 22 pdt 2009 no_query styles_hunny answer form jreal yet,Neutro
0 1680840158 sat may 02 12 37 01 pdt 2009 no_query proudmum 3 evening guitar widow tonight tomorrow night,Neutro
0 1680840526 sat may 02 12 37 04 pdt 2009 no_query matt_davidson working lovejoy,Neutro
0 1680879708 sat may 02 12 42 33 pdt 2009 no_query thatreal 504 whatz hott wit ya iz sunny cuz gettn nuttn rain,Neutro
0 1680910497 sat may 02 12 46 45 pdt 2009 no_query pennysrevenge baby come home miss already,Neutro
0 1680920190 sat may 02 12 48 06 pdt 2009 no_query themaguire bali boy u dragon room tuesday celebrating birthday know dru n mayne mia want rest,Neutro
0 1680951044 sat may 02 12 52 21 pdt 2009 no_query jayvandercamp cassie freak cd coming cant wait longer,Neutro
0 1680956565 sat may 02 12 53 07 pdt 2009 no_query paulidin probably miss frankie 95 job situation feel unstable economy,Neutro
0 1681027037 sat may 02 13 02 51 pdt 2009 no_query xbsecksx seven dog one bathtub,Neutro
0 1681055685 sat may 02 13 06 44 pdt 2009 no_query tjtinkertoy work blow today shoulda stayed home cleaned maybe made cooky wish steven oming home today,Neutro
0 1681057441 sat may 02 13 06 59 pdt 2009 no_query ashjames 55 recovering last night alcohol supposed make depressed need pick,Neutro
0 1681060645 sat may 02 13 07 26 pdt 2009 no_query aturbojetpilot still apology sam club patty joyce regional lp,Neutro
0 1681137657 sat may 02 13 18 04 pdt 2009 no_query cinnehmarie course thought never crossed mind kidding searching 5 hour even close,Neutro
0 1684764679 sat may 02 21 58 57 pdt 2009 no_query kmancia cannot make cause app work myspace make angryyyyyyyy,Neutro
0 1684869745 sat may 02 22 18 02 pdt 2009 no_query aidapk suppose niagara fall downpour result sunny april,Neutro
0 1684870142 sat may 02 22 18 07 pdt 2009 no_query krystle_hill _daughtry apologize random b ask amp many want know offended quot pant quot business,Neutro
0 1684897328 sat may 02 22 23 14 pdt 2009 no_query powerkatie bus supposed leave 20 minute ago even yet,Neutro
0 1684926471 sat may 02 22 28 51 pdt 2009 no_query kevirus upsetting,Neutro
0 1684946632 sat may 02 22 32 36 pdt 2009 no_query one 2bettygo oh gawd eleven thirty p yo gabba gabba tonight,Neutro
0 1684954862 sat may 02 22 34 11 pdt 2009 no_query bonikastjames k love popeye stomach ache b gas c cry angry baby thinking popeye,Neutro
0 1684979971 sat may 02 22 39 13 pdt 2009 no_query annaloser omg jealous seen jonas,Neutro
0 1685051138 sat may 02 22 53 44 pdt 2009 no_query wtfjade even get see,Neutro
0 1685073800 sat may 02 22 58 28 pdt 2009 no_query lydiastack hilary bumface upset fae hilary,Neutro
0 1685077784 sat may 02 22 59 18 pdt 2009 no_query jamiebanksxxx work related injury enough sleep,Neutro
0 1685143213 sat may 02 23 12 59 pdt 2009 no_query kristener 96 stomache upset want cuddle kevin fall asleep,Neutro
0 1685145219 sat may 02 23 13 26 pdt 2009 no_query frakfraco even know,Neutro
0 1685145577 sat may 02 23 13 31 pdt 2009 no_query luvki 3rra enjoyin final day richmond besties despite final,Neutro
0 1685185001 sat may 02 23 22 12 pdt 2009 no_query choadmalma fairy dust,Neutro
0 1685214226 sat may 02 23 28 59 pdt 2009 no_query kaoris depressed sleep leaving sf leave nyc,Neutro
0 1685217261 sat may 02 23 29 41 pdt 2009 no_query breejohnson looooong day babysitting even yet,Neutro
0 1685217830 sat may 02 23 29 48 pdt 2009 no_query aaronvpalmer plus also plus know vegan cop even though officer,Neutro
0 1685229678 sat may 02 23 32 24 pdt 2009 no_query motocykikg 1rl working entertainment marketing sale budgeting plan school funtabulous,Neutro
0 1685242307 sat may 02 23 35 17 pdt 2009 no_query nancylissette gnight hun umm even know montoya told thurs idea guy going tonight aw,Neutro
0 1685256015 sat may 02 23 38 33 pdt 2009 no_query explosivelann funn dayy see lucas till though,Neutro
0 1685278687 sat may 02 23 43 56 pdt 2009 no_query annalis 409 much tonight bored fun,Neutro
0 1685290844 sat may 02 23 46 45 pdt 2009 no_query plaidsneakers envious,Neutro
0 1685305027 sat may 02 23 50 10 pdt 2009 no_query shu 15 like gloomy weather sun even peeked today,Neutro
0 1685321305 sat may 02 23 54 05 pdt 2009 no_query maxxann hey worry updated link event im going shelter bring foster kitten,Neutro
0 1685322829 sat may 02 23 54 26 pdt 2009 no_query brandeeleepinup resident evil 5 awesome play day without rest play dad xbox leave parent room,Neutro
0 1685340634 sat may 02 23 58 52 pdt 2009 no_query mtothec _t naw man even contact phil got twitter,Neutro
0 1685342305 sat may 02 23 59 18 pdt 2009 no_query kezzibugx 3 muchhh kinda upset cuz break hunnn,Neutro
0 1685355174 sun may 03 00 02 12 pdt 2009 no_query saraslovak dodger jumbotron guess even,Neutro
0 1685355649 sun may 03 00 02 18 pdt 2009 no_query beanab awe love disney unfortunately make think ex,Neutro
0 1685396785 sun may 03 00 12 44 pdt 2009 no_query missvictoriafee falling asleep even triple shot grande,Neutro
0 1685401328 sun may 03 00 13 55 pdt 2009 no_query kgoodrich even though talking punk band,Neutro
0 1685408402 sun may 03 00 15 42 pdt 2009 no_query froggie 775 assuming even get hospital,Neutro
0 1685437975 sun may 03 00 23 29 pdt 2009 no_query zzjulz _blonde upset warrior lost,Neutro
0 1685439582 sun may 03 00 23 58 pdt 2009 no_query ir0nisland dammit woke best dream ever angry sad happen ask well house,Neutro
0 1685441711 sun may 03 00 24 30 pdt 2009 no_query papertissue chapel street funnn need frankie though,Neutro
0 1685455902 sun may 03 00 28 16 pdt 2009 no_query twoforonesale enjoying last day auckland sad leave nz,Neutro
0 1685458118 sun may 03 00 28 52 pdt 2009 no_query fghanma going church someone told even lived permenantly enough forgiven sin,Neutro
0 1685475530 sun may 03 00 33 19 pdt 2009 no_query musicalfool 2468 missed applebees make even sadder,Neutro
